idx,kr312,en52
monster_desc_691,모험 7-9 일반 몬스터 설명,
monster_desc_692,모험 7-9 보스 몬스터 설명,
monster_desc_701,모험 7-10 일반 몬스터 설명,
monster_desc_702,모험 7-10 보스 몬스터 설명,
monster_desc_711,모험 8-1 일반 몬스터 설명,
monster_desc_712,모험 8-1 보스 몬스터 설명,
monster_desc_721,모험 8-2 일반 몬스터 설명,
monster_desc_722,모험 8-2 보스 몬스터 설명,
monster_desc_731,모험 8-3 일반 몬스터 설명,
monster_desc_732,모험 8-3 보스 몬스터 설명,
monster_desc_741,모험 8-4 일반 몬스터 설명,
monster_desc_742,모험 8-4 보스 몬스터 설명,
monster_desc_751,모험 8-5 일반 몬스터 설명,
monster_desc_752,모험 8-5 보스 몬스터 설명,
monster_desc_761,모험 8-6 일반 몬스터 설명,
monster_desc_762,모험 8-6 보스 몬스터 설명,
monster_desc_771,모험 8-7 일반 몬스터 설명,
monster_desc_772,모험 8-7 보스 몬스터 설명,
monster_desc_781,모험 8-8 일반 몬스터 설명,
monster_desc_782,모험 8-8 보스 몬스터 설명,
monster_desc_791,모험 8-9 일반 몬스터 설명,
monster_desc_792,모험 8-9 보스 몬스터 설명,
monster_desc_801,모험 8-10 일반 몬스터 설명,
monster_desc_802,모험 8-10 보스 몬스터 설명,
monster_desc_811,모험 9-1 일반 몬스터 설명,
monster_desc_812,모험 9-1 보스 몬스터 설명,
monster_desc_821,모험 9-2 일반 몬스터 설명,
monster_desc_822,모험 9-2 보스 몬스터 설명,
monster_desc_831,모험 9-3 일반 몬스터 설명,
monster_desc_832,모험 9-3 보스 몬스터 설명,
monster_desc_841,모험 9-4 일반 몬스터 설명,
monster_desc_842,모험 9-4 보스 몬스터 설명,
monster_desc_851,모험 9-5 일반 몬스터 설명,
monster_desc_852,모험 9-5 보스 몬스터 설명,
monster_desc_861,모험 9-6 일반 몬스터 설명,
monster_desc_862,모험 9-6 보스 몬스터 설명,
monster_desc_871,모험 9-7 일반 몬스터 설명,
monster_desc_872,모험 9-7 보스 몬스터 설명,
monster_desc_881,모험 9-8 일반 몬스터 설명,
monster_desc_882,모험 9-8 보스 몬스터 설명,
monster_desc_891,모험 9-9 일반 몬스터 설명,
monster_desc_892,모험 9-9 보스 몬스터 설명,
monster_desc_901,모험 9-10 일반 몬스터 설명,
monster_desc_902,모험 9-10 보스 몬스터 설명,
monster_desc_911,모험 10-1 일반 몬스터 설명,
monster_desc_912,모험 10-1 보스 몬스터 설명,
monster_desc_921,모험 10-2 일반 몬스터 설명,
monster_desc_922,모험 10-2 보스 몬스터 설명,
monster_desc_931,모험 10-3 일반 몬스터 설명,
monster_desc_932,모험 10-3 보스 몬스터 설명,
monster_desc_941,모험 10-4 일반 몬스터 설명,
monster_desc_942,모험 10-4 보스 몬스터 설명,
monster_desc_951,모험 10-5 일반 몬스터 설명,
monster_desc_952,모험 10-5 보스 몬스터 설명,
monster_desc_961,모험 10-6 일반 몬스터 설명,
monster_desc_962,모험 10-6 보스 몬스터 설명,
monster_desc_971,모험 10-7 일반 몬스터 설명,
monster_desc_972,모험 10-7 보스 몬스터 설명,
monster_desc_981,모험 10-8 일반 몬스터 설명,
monster_desc_982,모험 10-8 보스 몬스터 설명,
monster_desc_991,모험 10-9 일반 몬스터 설명,
monster_desc_992,모험 10-9 보스 몬스터 설명,
monster_desc_1001,모험 10-10 일반 몬스터 설명,
monster_desc_1002,모험 10-10 보스 몬스터 설명,
monster_desc_1011,모험 1-1 일반 몬스터 설명,
monster_desc_1012,모험 1-1 보스 몬스터 설명,
monster_desc_1021,모험 1-2 일반 몬스터 설명,
monster_desc_1022,모험 1-2 보스 몬스터 설명,
monster_desc_1031,모험 1-3 일반 몬스터 설명,
monster_desc_1032,모험 1-3 보스 몬스터 설명,
monster_desc_1041,모험 1-4 일반 몬스터 설명,
monster_desc_1042,모험 1-4 보스 몬스터 설명,
monster_desc_1051,모험 1-5 일반 몬스터 설명,
monster_desc_1052,모험 1-5 보스 몬스터 설명,
monster_desc_1061,모험 1-6 일반 몬스터 설명,
monster_desc_1062,모험 1-6 보스 몬스터 설명,
monster_desc_1071,모험 1-7 일반 몬스터 설명,
monster_desc_1072,모험 1-7 보스 몬스터 설명,
monster_desc_1081,모험 1-8 일반 몬스터 설명,
monster_desc_1082,모험 1-8 보스 몬스터 설명,
monster_desc_1091,모험 1-9 일반 몬스터 설명,
monster_desc_1092,모험 1-9 보스 몬스터 설명,
monster_desc_1101,모험 1-10 일반 몬스터 설명,
monster_desc_1102,모험 1-10 보스 몬스터 설명,
monster_desc_1111,모험 2-1 일반 몬스터 설명,
monster_desc_1112,모험 2-1 보스 몬스터 설명,
monster_desc_1121,모험 2-2 일반 몬스터 설명,
monster_desc_1122,모험 2-2 보스 몬스터 설명,
monster_desc_1131,모험 2-3 일반 몬스터 설명,
monster_desc_1132,모험 2-3 보스 몬스터 설명,
monster_desc_1141,모험 2-4 일반 몬스터 설명,
monster_desc_1142,모험 2-4 보스 몬스터 설명,
monster_desc_1151,모험 2-5 일반 몬스터 설명,
monster_desc_1152,모험 2-5 보스 몬스터 설명,
monster_desc_1161,모험 2-6 일반 몬스터 설명,
monster_desc_1162,모험 2-6 보스 몬스터 설명,
monster_desc_1171,모험 2-7 일반 몬스터 설명,
monster_desc_1172,모험 2-7 보스 몬스터 설명,
monster_desc_1181,모험 2-8 일반 몬스터 설명,
monster_desc_1182,모험 2-8 보스 몬스터 설명,
monster_desc_1191,모험 2-9 일반 몬스터 설명,
monster_desc_1192,모험 2-9 보스 몬스터 설명,
monster_desc_1201,모험 2-10 일반 몬스터 설명,
monster_desc_1202,모험 2-10 보스 몬스터 설명,
monster_desc_1211,모험 3-1 일반 몬스터 설명,
monster_desc_1212,모험 3-1 보스 몬스터 설명,
monster_desc_1221,모험 3-2 일반 몬스터 설명,
monster_desc_1222,모험 3-2 보스 몬스터 설명,
monster_desc_1231,모험 3-3 일반 몬스터 설명,
monster_desc_1232,모험 3-3 보스 몬스터 설명,
monster_desc_1241,모험 3-4 일반 몬스터 설명,
monster_desc_1242,모험 3-4 보스 몬스터 설명,
monster_desc_1251,모험 3-5 일반 몬스터 설명,
monster_desc_1252,모험 3-5 보스 몬스터 설명,
monster_desc_1261,모험 3-6 일반 몬스터 설명,
monster_desc_1262,모험 3-6 보스 몬스터 설명,
monster_desc_1271,모험 3-7 일반 몬스터 설명,
monster_desc_1272,모험 3-7 보스 몬스터 설명,
monster_desc_1281,모험 3-8 일반 몬스터 설명,
monster_desc_1282,모험 3-8 보스 몬스터 설명,
monster_desc_1291,모험 3-9 일반 몬스터 설명,
monster_desc_1292,모험 3-9 보스 몬스터 설명,
monster_desc_1301,모험 3-10 일반 몬스터 설명,
monster_desc_1302,모험 3-10 보스 몬스터 설명,
monster_desc_1311,모험 4-1 일반 몬스터 설명,
monster_desc_1312,모험 4-1 보스 몬스터 설명,
monster_desc_1321,모험 4-2 일반 몬스터 설명,
monster_desc_1322,모험 4-2 보스 몬스터 설명,
monster_desc_1331,모험 4-3 일반 몬스터 설명,
monster_desc_1332,모험 4-3 보스 몬스터 설명,
monster_desc_1341,모험 4-4 일반 몬스터 설명,
monster_desc_1342,모험 4-4 보스 몬스터 설명,
monster_desc_1351,모험 4-5 일반 몬스터 설명,
monster_desc_1352,모험 4-5 보스 몬스터 설명,
monster_desc_1361,모험 4-6 일반 몬스터 설명,
monster_desc_1362,모험 4-6 보스 몬스터 설명,
monster_desc_1371,모험 4-7 일반 몬스터 설명,
monster_desc_1372,모험 4-7 보스 몬스터 설명,
monster_desc_1381,모험 4-8 일반 몬스터 설명,
monster_desc_1382,모험 4-8 보스 몬스터 설명,
monster_desc_1391,모험 4-9 일반 몬스터 설명,
monster_desc_1392,모험 4-9 보스 몬스터 설명,
monster_desc_1401,모험 4-10 일반 몬스터 설명,
monster_desc_1402,모험 4-10 보스 몬스터 설명,
monster_desc_1411,모험 5-1 일반 몬스터 설명,
monster_desc_1412,모험 5-1 보스 몬스터 설명,
monster_desc_1421,모험 5-2 일반 몬스터 설명,
monster_desc_1422,모험 5-2 보스 몬스터 설명,
monster_desc_1431,모험 5-3 일반 몬스터 설명,
monster_desc_1432,모험 5-3 보스 몬스터 설명,
monster_desc_1441,모험 5-4 일반 몬스터 설명,
monster_desc_1442,모험 5-4 보스 몬스터 설명,
monster_desc_1451,모험 5-5 일반 몬스터 설명,
monster_desc_1452,모험 5-5 보스 몬스터 설명,
monster_desc_1461,모험 5-6 일반 몬스터 설명,
monster_desc_1462,모험 5-6 보스 몬스터 설명,
monster_desc_1471,모험 5-7 일반 몬스터 설명,
monster_desc_1472,모험 5-7 보스 몬스터 설명,
monster_desc_1481,모험 5-8 일반 몬스터 설명,
monster_desc_1482,모험 5-8 보스 몬스터 설명,
monster_desc_1491,모험 5-9 일반 몬스터 설명,
monster_desc_1492,모험 5-9 보스 몬스터 설명,
monster_desc_1501,모험 5-10 일반 몬스터 설명,
monster_desc_1502,모험 5-10 보스 몬스터 설명,
monster_desc_1511,모험 6-1 일반 몬스터 설명,
monster_desc_1512,모험 6-1 보스 몬스터 설명,
monster_desc_1521,모험 6-2 일반 몬스터 설명,
monster_desc_1522,모험 6-2 보스 몬스터 설명,
monster_desc_1531,모험 6-3 일반 몬스터 설명,
monster_desc_1532,모험 6-3 보스 몬스터 설명,
monster_desc_1541,모험 6-4 일반 몬스터 설명,
monster_desc_1542,모험 6-4 보스 몬스터 설명,
monster_desc_1551,모험 6-5 일반 몬스터 설명,
monster_desc_1552,모험 6-5 보스 몬스터 설명,
monster_desc_1561,모험 6-6 일반 몬스터 설명,
monster_desc_1562,모험 6-6 보스 몬스터 설명,
monster_desc_1571,모험 6-7 일반 몬스터 설명,
monster_desc_1572,모험 6-7 보스 몬스터 설명,
monster_desc_1581,모험 6-8 일반 몬스터 설명,
monster_desc_1582,모험 6-8 보스 몬스터 설명,
monster_desc_1591,모험 6-9 일반 몬스터 설명,
monster_desc_1592,모험 6-9 보스 몬스터 설명,
monster_desc_1601,모험 6-10 일반 몬스터 설명,
monster_desc_1602,모험 6-10 보스 몬스터 설명,
monster_desc_1611,모험 7-1 일반 몬스터 설명,
monster_desc_1612,모험 7-1 보스 몬스터 설명,
monster_desc_1621,모험 7-2 일반 몬스터 설명,
monster_desc_1622,모험 7-2 보스 몬스터 설명,
monster_desc_1631,모험 7-3 일반 몬스터 설명,
monster_desc_1632,모험 7-3 보스 몬스터 설명,
monster_desc_1641,모험 7-4 일반 몬스터 설명,
monster_desc_1642,모험 7-4 보스 몬스터 설명,
monster_desc_1651,모험 7-5 일반 몬스터 설명,
monster_desc_1652,모험 7-5 보스 몬스터 설명,
monster_desc_1661,모험 7-6 일반 몬스터 설명,
monster_desc_1662,모험 7-6 보스 몬스터 설명,
monster_desc_1671,모험 7-7 일반 몬스터 설명,
monster_desc_1672,모험 7-7 보스 몬스터 설명,
monster_desc_1681,모험 7-8 일반 몬스터 설명,
monster_desc_1682,모험 7-8 보스 몬스터 설명,
monster_desc_1691,모험 7-9 일반 몬스터 설명,
monster_desc_1692,모험 7-9 보스 몬스터 설명,
monster_desc_1701,모험 7-10 일반 몬스터 설명,
monster_desc_1702,모험 7-10 보스 몬스터 설명,
monster_desc_1711,모험 8-1 일반 몬스터 설명,
monster_desc_1712,모험 8-1 보스 몬스터 설명,
monster_desc_1721,모험 8-2 일반 몬스터 설명,
monster_desc_1722,모험 8-2 보스 몬스터 설명,
monster_desc_1731,모험 8-3 일반 몬스터 설명,
monster_desc_1732,모험 8-3 보스 몬스터 설명,
monster_desc_1741,모험 8-4 일반 몬스터 설명,
monster_desc_1742,모험 8-4 보스 몬스터 설명,
monster_desc_1751,모험 8-5 일반 몬스터 설명,
monster_desc_1752,모험 8-5 보스 몬스터 설명,
monster_desc_1761,모험 8-6 일반 몬스터 설명,
monster_desc_1762,모험 8-6 보스 몬스터 설명,
monster_desc_1771,모험 8-7 일반 몬스터 설명,
monster_desc_1772,모험 8-7 보스 몬스터 설명,
monster_desc_1781,모험 8-8 일반 몬스터 설명,
monster_desc_1782,모험 8-8 보스 몬스터 설명,
monster_desc_1791,모험 8-9 일반 몬스터 설명,
monster_desc_1792,모험 8-9 보스 몬스터 설명,
monster_desc_1801,모험 8-10 일반 몬스터 설명,
monster_desc_1802,모험 8-10 보스 몬스터 설명,
monster_desc_1811,모험 9-1 일반 몬스터 설명,
monster_desc_1812,모험 9-1 보스 몬스터 설명,
monster_desc_1821,모험 9-2 일반 몬스터 설명,
monster_desc_1822,모험 9-2 보스 몬스터 설명,
monster_desc_1831,모험 9-3 일반 몬스터 설명,
monster_desc_1832,모험 9-3 보스 몬스터 설명,
monster_desc_1841,모험 9-4 일반 몬스터 설명,
monster_desc_1842,모험 9-4 보스 몬스터 설명,
monster_desc_1851,모험 9-5 일반 몬스터 설명,
monster_desc_1852,모험 9-5 보스 몬스터 설명,
monster_desc_1861,모험 9-6 일반 몬스터 설명,
monster_desc_1862,모험 9-6 보스 몬스터 설명,
monster_desc_1871,모험 9-7 일반 몬스터 설명,
monster_desc_1872,모험 9-7 보스 몬스터 설명,
monster_desc_1881,모험 9-8 일반 몬스터 설명,
monster_desc_1882,모험 9-8 보스 몬스터 설명,
monster_desc_1891,모험 9-9 일반 몬스터 설명,
monster_desc_1892,모험 9-9 보스 몬스터 설명,
monster_desc_1901,모험 9-10 일반 몬스터 설명,
monster_desc_1902,모험 9-10 보스 몬스터 설명,
monster_desc_1911,모험 10-1 일반 몬스터 설명,
monster_desc_1912,모험 10-1 보스 몬스터 설명,
monster_desc_1921,모험 10-2 일반 몬스터 설명,
monster_desc_1922,모험 10-2 보스 몬스터 설명,
monster_desc_1931,모험 10-3 일반 몬스터 설명,
monster_desc_1932,모험 10-3 보스 몬스터 설명,
monster_desc_1941,모험 10-4 일반 몬스터 설명,
monster_desc_1942,모험 10-4 보스 몬스터 설명,
monster_desc_1951,모험 10-5 일반 몬스터 설명,
monster_desc_1952,모험 10-5 보스 몬스터 설명,
monster_desc_1961,모험 10-6 일반 몬스터 설명,
monster_desc_1962,모험 10-6 보스 몬스터 설명,
monster_desc_1971,모험 10-7 일반 몬스터 설명,
monster_desc_1972,모험 10-7 보스 몬스터 설명,
monster_desc_1981,모험 10-8 일반 몬스터 설명,
monster_desc_1982,모험 10-8 보스 몬스터 설명,
monster_desc_1991,모험 10-9 일반 몬스터 설명,
monster_desc_1992,모험 10-9 보스 몬스터 설명,
monster_desc_2001,모험 10-10 일반 몬스터 설명,
monster_desc_2002,모험 10-10 보스 몬스터 설명,
monster_desc_2011,모험 1-1 일반 몬스터 설명,
monster_desc_2012,모험 1-1 보스 몬스터 설명,
monster_desc_2021,모험 1-2 일반 몬스터 설명,
monster_desc_2022,모험 1-2 보스 몬스터 설명,
monster_desc_2031,모험 1-3 일반 몬스터 설명,
monster_desc_2032,모험 1-3 보스 몬스터 설명,
monster_desc_2041,모험 1-4 일반 몬스터 설명,
monster_desc_2042,모험 1-4 보스 몬스터 설명,
monster_desc_2051,모험 1-5 일반 몬스터 설명,
monster_desc_2052,모험 1-5 보스 몬스터 설명,
monster_desc_2061,모험 1-6 일반 몬스터 설명,
monster_desc_2062,모험 1-6 보스 몬스터 설명,
monster_desc_2071,모험 1-7 일반 몬스터 설명,
monster_desc_2072,모험 1-7 보스 몬스터 설명,
monster_desc_2081,모험 1-8 일반 몬스터 설명,
monster_desc_2082,모험 1-8 보스 몬스터 설명,
monster_desc_2091,모험 1-9 일반 몬스터 설명,
monster_desc_2092,모험 1-9 보스 몬스터 설명,
monster_desc_2101,모험 1-10 일반 몬스터 설명,
monster_desc_2102,모험 1-10 보스 몬스터 설명,
monster_desc_2111,모험 2-1 일반 몬스터 설명,
monster_desc_2112,모험 2-1 보스 몬스터 설명,
monster_desc_2121,모험 2-2 일반 몬스터 설명,
monster_desc_2122,모험 2-2 보스 몬스터 설명,
monster_desc_2131,모험 2-3 일반 몬스터 설명,
monster_desc_2132,모험 2-3 보스 몬스터 설명,
monster_desc_2141,모험 2-4 일반 몬스터 설명,
monster_desc_2142,모험 2-4 보스 몬스터 설명,
monster_desc_2151,모험 2-5 일반 몬스터 설명,
monster_desc_2152,모험 2-5 보스 몬스터 설명,
monster_desc_2161,모험 2-6 일반 몬스터 설명,
monster_desc_2162,모험 2-6 보스 몬스터 설명,
monster_desc_2171,모험 2-7 일반 몬스터 설명,
monster_desc_2172,모험 2-7 보스 몬스터 설명,
monster_desc_2181,모험 2-8 일반 몬스터 설명,
monster_desc_2182,모험 2-8 보스 몬스터 설명,
monster_desc_2191,모험 2-9 일반 몬스터 설명,
monster_desc_2192,모험 2-9 보스 몬스터 설명,
monster_desc_2201,모험 2-10 일반 몬스터 설명,
monster_desc_2202,모험 2-10 보스 몬스터 설명,
monster_desc_2211,모험 3-1 일반 몬스터 설명,
monster_desc_2212,모험 3-1 보스 몬스터 설명,
monster_desc_2221,모험 3-2 일반 몬스터 설명,
monster_desc_2222,모험 3-2 보스 몬스터 설명,
monster_desc_2231,모험 3-3 일반 몬스터 설명,
monster_desc_2232,모험 3-3 보스 몬스터 설명,
monster_desc_2241,모험 3-4 일반 몬스터 설명,
monster_desc_2242,모험 3-4 보스 몬스터 설명,
monster_desc_2251,모험 3-5 일반 몬스터 설명,
monster_desc_2252,모험 3-5 보스 몬스터 설명,
monster_desc_2261,모험 3-6 일반 몬스터 설명,
monster_desc_2262,모험 3-6 보스 몬스터 설명,
monster_desc_2271,모험 3-7 일반 몬스터 설명,
monster_desc_2272,모험 3-7 보스 몬스터 설명,
monster_desc_2281,모험 3-8 일반 몬스터 설명,
monster_desc_2282,모험 3-8 보스 몬스터 설명,
monster_desc_2291,모험 3-9 일반 몬스터 설명,
monster_desc_2292,모험 3-9 보스 몬스터 설명,
monster_desc_2301,모험 3-10 일반 몬스터 설명,
monster_desc_2302,모험 3-10 보스 몬스터 설명,
monster_desc_2311,모험 4-1 일반 몬스터 설명,
monster_desc_2312,모험 4-1 보스 몬스터 설명,
monster_desc_2321,모험 4-2 일반 몬스터 설명,
monster_desc_2322,모험 4-2 보스 몬스터 설명,
monster_desc_2331,모험 4-3 일반 몬스터 설명,
monster_desc_2332,모험 4-3 보스 몬스터 설명,
monster_desc_2341,모험 4-4 일반 몬스터 설명,
monster_desc_2342,모험 4-4 보스 몬스터 설명,
monster_desc_2351,모험 4-5 일반 몬스터 설명,
monster_desc_2352,모험 4-5 보스 몬스터 설명,
monster_desc_2361,모험 4-6 일반 몬스터 설명,
monster_desc_2362,모험 4-6 보스 몬스터 설명,
monster_desc_2371,모험 4-7 일반 몬스터 설명,
monster_desc_2372,모험 4-7 보스 몬스터 설명,
monster_desc_2381,모험 4-8 일반 몬스터 설명,
monster_desc_2382,모험 4-8 보스 몬스터 설명,
monster_desc_2391,모험 4-9 일반 몬스터 설명,
monster_desc_2392,모험 4-9 보스 몬스터 설명,
monster_desc_2401,모험 4-10 일반 몬스터 설명,
monster_desc_2402,모험 4-10 보스 몬스터 설명,
monster_desc_2411,모험 5-1 일반 몬스터 설명,
monster_desc_2412,모험 5-1 보스 몬스터 설명,
monster_desc_2421,모험 5-2 일반 몬스터 설명,
monster_desc_2422,모험 5-2 보스 몬스터 설명,
monster_desc_2431,모험 5-3 일반 몬스터 설명,
monster_desc_2432,모험 5-3 보스 몬스터 설명,
monster_desc_2441,모험 5-4 일반 몬스터 설명,
monster_desc_2442,모험 5-4 보스 몬스터 설명,
monster_desc_2451,모험 5-5 일반 몬스터 설명,
monster_desc_2452,모험 5-5 보스 몬스터 설명,
monster_desc_2461,모험 5-6 일반 몬스터 설명,
monster_desc_2462,모험 5-6 보스 몬스터 설명,
monster_desc_2471,모험 5-7 일반 몬스터 설명,
monster_desc_2472,모험 5-7 보스 몬스터 설명,
monster_desc_2481,모험 5-8 일반 몬스터 설명,
monster_desc_2482,모험 5-8 보스 몬스터 설명,
monster_desc_2491,모험 5-9 일반 몬스터 설명,
monster_desc_2492,모험 5-9 보스 몬스터 설명,
monster_desc_2501,모험 5-10 일반 몬스터 설명,
monster_desc_2502,모험 5-10 보스 몬스터 설명,
monster_desc_2511,모험 6-1 일반 몬스터 설명,
monster_desc_2512,모험 6-1 보스 몬스터 설명,
monster_desc_2521,모험 6-2 일반 몬스터 설명,
monster_desc_2522,모험 6-2 보스 몬스터 설명,
monster_desc_2531,모험 6-3 일반 몬스터 설명,
monster_desc_2532,모험 6-3 보스 몬스터 설명,
monster_desc_2541,모험 6-4 일반 몬스터 설명,
monster_desc_2542,모험 6-4 보스 몬스터 설명,
monster_desc_2551,모험 6-5 일반 몬스터 설명,
monster_desc_2552,모험 6-5 보스 몬스터 설명,
monster_desc_2561,모험 6-6 일반 몬스터 설명,
monster_desc_2562,모험 6-6 보스 몬스터 설명,
monster_desc_2571,모험 6-7 일반 몬스터 설명,
monster_desc_2572,모험 6-7 보스 몬스터 설명,
monster_desc_2581,모험 6-8 일반 몬스터 설명,
monster_desc_2582,모험 6-8 보스 몬스터 설명,
monster_desc_2591,모험 6-9 일반 몬스터 설명,
monster_desc_2592,모험 6-9 보스 몬스터 설명,
monster_desc_2601,모험 6-10 일반 몬스터 설명,
monster_desc_2602,모험 6-10 보스 몬스터 설명,
monster_desc_2611,모험 7-1 일반 몬스터 설명,
monster_desc_2612,모험 7-1 보스 몬스터 설명,
monster_desc_2621,모험 7-2 일반 몬스터 설명,
monster_desc_2622,모험 7-2 보스 몬스터 설명,
monster_desc_2631,모험 7-3 일반 몬스터 설명,
monster_desc_2632,모험 7-3 보스 몬스터 설명,
monster_desc_2641,모험 7-4 일반 몬스터 설명,
monster_desc_2642,모험 7-4 보스 몬스터 설명,
monster_desc_2651,모험 7-5 일반 몬스터 설명,
monster_desc_2652,모험 7-5 보스 몬스터 설명,
monster_desc_2661,모험 7-6 일반 몬스터 설명,
monster_desc_2662,모험 7-6 보스 몬스터 설명,
monster_desc_2671,모험 7-7 일반 몬스터 설명,
monster_desc_2672,모험 7-7 보스 몬스터 설명,
monster_desc_2681,모험 7-8 일반 몬스터 설명,
monster_desc_2682,모험 7-8 보스 몬스터 설명,
monster_desc_2691,모험 7-9 일반 몬스터 설명,
monster_desc_2692,모험 7-9 보스 몬스터 설명,
monster_desc_2701,모험 7-10 일반 몬스터 설명,
monster_desc_2702,모험 7-10 보스 몬스터 설명,
monster_desc_2711,모험 8-1 일반 몬스터 설명,
monster_desc_2712,모험 8-1 보스 몬스터 설명,
monster_desc_2721,모험 8-2 일반 몬스터 설명,
monster_desc_2722,모험 8-2 보스 몬스터 설명,
monster_desc_2731,모험 8-3 일반 몬스터 설명,
monster_desc_2732,모험 8-3 보스 몬스터 설명,
monster_desc_2741,모험 8-4 일반 몬스터 설명,
monster_desc_2742,모험 8-4 보스 몬스터 설명,
monster_desc_2751,모험 8-5 일반 몬스터 설명,
monster_desc_2752,모험 8-5 보스 몬스터 설명,
monster_desc_2761,모험 8-6 일반 몬스터 설명,
monster_desc_2762,모험 8-6 보스 몬스터 설명,
monster_desc_2771,모험 8-7 일반 몬스터 설명,
monster_desc_2772,모험 8-7 보스 몬스터 설명,
monster_desc_2781,모험 8-8 일반 몬스터 설명,
monster_desc_2782,모험 8-8 보스 몬스터 설명,
monster_desc_2791,모험 8-9 일반 몬스터 설명,
monster_desc_2792,모험 8-9 보스 몬스터 설명,
monster_desc_2801,모험 8-10 일반 몬스터 설명,
monster_desc_2802,모험 8-10 보스 몬스터 설명,
monster_desc_2811,모험 9-1 일반 몬스터 설명,
monster_desc_2812,모험 9-1 보스 몬스터 설명,
monster_desc_2821,모험 9-2 일반 몬스터 설명,
monster_desc_2822,모험 9-2 보스 몬스터 설명,
monster_desc_2831,모험 9-3 일반 몬스터 설명,
monster_desc_2832,모험 9-3 보스 몬스터 설명,
monster_desc_2841,모험 9-4 일반 몬스터 설명,
monster_desc_2842,모험 9-4 보스 몬스터 설명,
monster_desc_2851,모험 9-5 일반 몬스터 설명,
monster_desc_2852,모험 9-5 보스 몬스터 설명,
monster_desc_2861,모험 9-6 일반 몬스터 설명,
monster_desc_2862,모험 9-6 보스 몬스터 설명,
monster_desc_2871,모험 9-7 일반 몬스터 설명,
monster_desc_2872,모험 9-7 보스 몬스터 설명,
monster_desc_2881,모험 9-8 일반 몬스터 설명,
monster_desc_2882,모험 9-8 보스 몬스터 설명,
monster_desc_2891,모험 9-9 일반 몬스터 설명,
monster_desc_2892,모험 9-9 보스 몬스터 설명,
monster_desc_2901,모험 9-10 일반 몬스터 설명,
monster_desc_2902,모험 9-10 보스 몬스터 설명,
monster_desc_2911,모험 10-1 일반 몬스터 설명,
monster_desc_2912,모험 10-1 보스 몬스터 설명,
monster_desc_2921,모험 10-2 일반 몬스터 설명,
monster_desc_2922,모험 10-2 보스 몬스터 설명,
monster_desc_2931,모험 10-3 일반 몬스터 설명,
monster_desc_2932,모험 10-3 보스 몬스터 설명,
monster_desc_2941,모험 10-4 일반 몬스터 설명,
monster_desc_2942,모험 10-4 보스 몬스터 설명,
monster_desc_2951,모험 10-5 일반 몬스터 설명,
monster_desc_2952,모험 10-5 보스 몬스터 설명,
monster_desc_2961,모험 10-6 일반 몬스터 설명,
monster_desc_2962,모험 10-6 보스 몬스터 설명,
monster_desc_2971,모험 10-7 일반 몬스터 설명,
monster_desc_2972,모험 10-7 보스 몬스터 설명,
monster_desc_2981,모험 10-8 일반 몬스터 설명,
monster_desc_2982,모험 10-8 보스 몬스터 설명,
monster_desc_2991,모험 10-9 일반 몬스터 설명,
monster_desc_2992,모험 10-9 보스 몬스터 설명,
monster_desc_3001,모험 10-10 일반 몬스터 설명,
monster_desc_3002,모험 10-10 보스 몬스터 설명,
ui_battle_action_turn,턴,T
dino_part_name_1,디노 파츠 그룹 1,
dino_part_name_2,디노 파츠 그룹 2,
dino_part_name_3,디노 파츠 그룹 3,
dino_part_name_4,디노 파츠 그룹 4,
dino_part_name_1001,디노 파츠 그룹 1001,
dino_part_name_1002,디노 파츠 그룹 1002,
dino_part_name_1003,디노 파츠 그룹 1003,
dino_part_name_1004,디노 파츠 그룹 1004,
dino_part_name_7001,디노 파츠 그룹 7001,
dino_part_name_7002,디노 파츠 그룹 7002,
dino_part_name_7003,디노 파츠 그룹 7003,
dino_part_name_7004,디노 파츠 그룹 7004,
chapter_name_1,챕터1,
chapter_name_2,챕터2,
chapter_name_3,챕터3,
chapter_name_4,챕터4,
chapter_name_5,챕터5,
chapter_name_6,챕터6,
chapter_name_7,챕터7,
chapter_name_8,챕터8,
chapter_name_9,챕터9,
chapter_name_10,챕터10,
chapter_desc_1,챕터1 설명,
chapter_desc_2,챕터2 설명,
chapter_desc_3,챕터3 설명,
chapter_desc_4,챕터4 설명,
chapter_desc_5,챕터5 설명,
chapter_desc_6,챕터6 설명,
chapter_desc_7,챕터7 설명,
chapter_desc_8,챕터8 설명,
chapter_desc_9,챕터9 설명,
chapter_desc_10,챕터10 설명,
